# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)

2909 0.740643 0.0459206 0.655843 0.138594 -0.0809211 -0.828595 3.26755 2909 00000000.png

2910 0.740579 0.0456856 0.655876 0.13886 -0.0901728 -0.828655 3.26756 2910 00000000.png

2911 0.740521 0.0454741 0.655906 0.1391 -0.0995161 -0.828714 3.26756 2911 00000000.png

2912 0.740468 0.0452837 0.655932 0.139316 -0.108885 -0.828774 3.26757 2912 00000000.png

2913 0.740421 0.0451123 0.655956 0.13951 -0.118333 -0.828833 3.26757 2913 00000000.png

2914 0.740378 0.0449581 0.655977 0.139685 -0.127867 -0.82889 3.26758 2914 00000000.png

2915 0.74034 0.0448193 0.655996 0.139842 -0.13742 -0.828946 3.26758 2915 00000000.png

2916 0.740306 0.0446944 0.656014 0.139984 -0.147039 -0.828999 3.26759 2916 00000000.png

2917 0.739998 0.0446416 0.656341 0.140093 -0.153906 -0.829055 3.26772 2917 00000000.png

2918 0.739432 0.044656 0.656961 0.140172 -0.158224 -0.829112 3.26799 2918 00000000.png

2919 0.738632 0.0447314 0.657844 0.140224 -0.160232 -0.829167 3.26837 2919 00000000.png

2920 0.737627 0.04486 0.658957 0.140251 -0.160208 -0.829221 3.26886 2920 00000000.png

2921 0.736426 0.0450387 0.660286 0.140255 -0.158287 -0.829273 3.26945 2921 00000000.png

2922 0.73506 0.0452596 0.661794 0.14024 -0.154741 -0.829322 3.27011 2922 00000000.png

2923 0.733544 0.0455186 0.663464 0.140206 -0.149724 -0.829368 3.27082 2923 00000000.png

2924 0.731879 0.0458144 0.66529 0.140155 -0.143309 -0.82941 3.27157 2924 00000000.png

2925 0.730075 0.0461438 0.66726 0.140087 -0.135607 -0.82945 3.27234 2925 00000000.png

2926 0.72817 0.0464984 0.669331 0.140007 -0.126906 -0.829486 3.27311 2926 00000000.png

2927 0.726148 0.0468802 0.671517 0.139912 -0.117158 -0.82952 3.27386 2927 00000000.png

2928 0.72404 0.0472825 0.673784 0.139806 -0.106587 -0.82955 3.27459 2928 00000000.png

2929 0.721836 0.0477061 0.676139 0.139689 -0.0951822 -0.829578 3.27527 2929 00000000.png

2930 0.719552 0.0481479 0.678565 0.139561 -0.0830569 -0.829603 3.2759 2930 00000000.png

2931 0.717197 0.0486048 0.681048 0.139424 -0.0703179 -0.829626 3.27647 2931 00000000.png

2932 0.714773 0.0490763 0.683588 0.139278 -0.056988 -0.829646 3.27695 2932 00000000.png

2933 0.712583 0.0495001 0.685867 0.139145 -0.0460145 -0.829664 3.27731 2933 00000000.png

2934 0.710607 0.0498812 0.687912 0.139024 -0.0371224 -0.829679 3.27757 2934 00000000.png

2935 0.708822 0.0502237 0.689747 0.138915 -0.0301511 -0.829693 3.27776 2935 00000000.png

2936 0.707213 0.0505318 0.691395 0.138815 -0.0248214 -0.829705 3.27791 2936 00000000.png

2937 0.70576 0.0508088 0.692875 0.138725 -0.0210324 -0.829715 3.27803 2937 00000000.png

2938 0.704451 0.0510579 0.694205 0.138643 -0.0186363 -0.829724 3.27812 2938 00000000.png

2939 0.70327 0.0512819 0.695399 0.138569 -0.0174799 -0.829733 3.27819 2939 00000000.png

2940 0.702206 0.0514834 0.696472 0.138502 -0.017451 -0.82974 3.27826 2940 00000000.png

2941 0.701247 0.0516647 0.697437 0.138442 -0.0184091 -0.829747 3.27832 2941 00000000.png

2942 0.700382 0.0518277 0.698304 0.138387 -0.0202768 -0.829753 3.27838 2942 00000000.png

2943 0.699603 0.0519744 0.699083 0.138337 -0.0229917 -0.829758 3.27844 2943 00000000.png

2944 0.698901 0.0521063 0.699784 0.138293 -0.0263755 -0.829763 3.27849 2944 00000000.png

2945 0.697954 0.0522872 0.700727 0.138229 -0.0275041 -0.829768 3.27858 2945 00000000.png

2946 0.696792 0.0525107 0.701882 0.138148 -0.026643 -0.829773 3.27868 2946 00000000.png

2947 0.695447 0.0527701 0.703214 0.138053 -0.0240635 -0.829777 3.2788 2947 00000000.png

2948 0.693923 0.0530644 0.704717 0.137944 -0.0198568 -0.829781 3.27891 2948 00000000.png

2949 0.692242 0.0533889 0.706368 0.137821 -0.0142161 -0.829785 3.27902 2949 00000000.png

2950 0.690422 0.05374 0.708147 0.137688 -0.00730272 -0.829788 3.2791 2950 00000000.png

2951 0.688468 0.0541158 0.710045 0.137543 0.000787326 -0.829792 3.27915 2951 00000000.png

2952 0.686399 0.0545131 0.712046 0.137388 0.00991335 -0.829795 3.27914 2952 00000000.png

2953 0.684202 0.0549334 0.714157 0.137222 0.0200928 -0.829798 3.27908 2953 00000000.png

2954 0.681913 0.05537 0.716342 0.137049 0.0310793 -0.8298 3.27894 2954 00000000.png

2955 0.67954 0.0558208 0.718593 0.136867 0.0427899 -0.829802 3.27873 2955 00000000.png

2956 0.677083 0.056286 0.720909 0.136678 0.0551998 -0.829804 3.27843 2956 00000000.png

2957 0.674551 0.056763 0.723278 0.136482 0.0682116 -0.829806 3.27803 2957 00000000.png

2958 0.671944 0.0572523 0.725701 0.136278 0.0818148 -0.829807 3.27753 2958 00000000.png

2959 0.66959 0.0576921 0.727873 0.136094 0.093042 -0.829809 3.27699 2959 00000000.png

2960 0.667465 0.0580873 0.729822 0.135927 0.102183 -0.82981 3.27645 2960 00000000.png

2961 0.665548 0.0584426 0.73157 0.135775 0.109395 -0.829811 3.27592 2961 00000000.png

2962 0.663819 0.058762 0.733139 0.135638 0.114891 -0.829812 3.27542 2962 00000000.png

2963 0.662259 0.0590492 0.734548 0.135514 0.118827 -0.829813 3.27494 2963 00000000.png

2964 0.660853 0.0593075 0.735814 0.135401 0.121385 -0.829814 3.2745 2964 00000000.png

2965 0.659586 0.0595397 0.73695 0.1353 0.122662 -0.829814 3.2741 2965 00000000.png

2966 0.658443 0.0597486 0.737971 0.135208 0.122811 -0.829815 3.27373 2966 00000000.png

2967 0.657083 0.0599968 0.739182 0.135099 0.124845 -0.829815 3.27329 2967 00000000.png

2968 0.65554 0.060278 0.740551 0.134974 0.128501 -0.829816 3.27279 2968 00000000.png

2969 0.653834 0.060588 0.742058 0.134835 0.133591 -0.829817 3.27221 2969 00000000.png

2970 0.651962 0.0609271 0.743702 0.134683 0.140078 -0.829817 3.27154 2970 00000000.png

2971 0.649958 0.061289 0.745455 0.134519 0.147716 -0.829817 3.27079 2971 00000000.png

2972 0.647824 0.0616731 0.74731 0.134343 0.156444 -0.829818 3.26995 2972 00000000.png

2973 0.645568 0.0620774 0.749259 0.134157 0.166168 -0.829818 3.26901 2973 00000000.png

2974 0.643206 0.0624992 0.751288 0.133961 0.176767 -0.829819 3.26796 2974 00000000.png

2975 0.641074 0.0628784 0.753108 0.133784 0.185305 -0.829819 3.26696 2975 00000000.png

2976 0.639151 0.0632191 0.75474 0.133624 0.191992 -0.829819 3.26603 2976 00000000.png

2977 0.637417 0.0635255 0.756206 0.133478 0.197 -0.829819 3.26515 2977 00000000.png

2978 0.635854 0.0638009 0.757521 0.133347 0.200518 -0.829819 3.26435 2978 00000000.png

2979 0.634444 0.0640486 0.758702 0.133228 0.202664 -0.82982 3.26362 2979 00000000.png

2980 0.633174 0.0642713 0.759762 0.133121 0.203611 -0.82982 3.26296 2980 00000000.png

2981 0.632029 0.0644716 0.760715 0.133024 0.203455 -0.82982 3.26236 2981 00000000.png

2982 0.630997 0.0646517 0.761571 0.132937 0.202321 -0.82982 3.26182 2982 00000000.png

2983 0.630068 0.0648137 0.76234 0.132858 0.200271 -0.82982 3.26135 2983 00000000.png

2984 0.62923 0.0649594 0.763031 0.132787 0.197406 -0.82982 3.26092 2984 00000000.png

2985 0.628476 0.0650905 0.763653 0.132723 0.193842 -0.82982 3.26054 2985 00000000.png

2986 0.627797 0.0652084 0.764211 0.132665 0.189647 -0.82982 3.26021 2986 00000000.png

2987 0.627185 0.0653145 0.764714 0.132613 0.184884 -0.82982 3.25992 2987 00000000.png

2988 0.626634 0.0654099 0.765165 0.132566 0.179574 -0.829821 3.25966 2988 00000000.png

2989 0.626138 0.0654958 0.765571 0.132523 0.173793 -0.829821 3.25944 2989 00000000.png

2990 0.625633 0.065239 0.765965 0.132755 0.168315 -0.82966 3.25925 2990 00000000.png

2991 0.625119 0.0646581 0.766349 0.133246 0.163097 -0.829357 3.25909 2991 00000000.png

2992 0.624598 0.063804 0.766722 0.133956 0.158127 -0.828946 3.25895 2992 00000000.png

2993 0.624071 0.0627088 0.767083 0.134858 0.153384 -0.828447 3.25883 2993 00000000.png

2994 0.623537 0.0613881 0.767433 0.135939 0.148838 -0.827873 3.25873 2994 00000000.png

2995 0.622992 0.0598517 0.767774 0.137192 0.144457 -0.827231 3.25865 2995 00000000.png

2996 0.622441 0.0581391 0.768102 0.138585 0.14024 -0.826544 3.25858 2996 00000000.png

2997 0.621881 0.0562639 0.768419 0.140107 0.136165 -0.825819 3.25852 2997 00000000.png

2998 0.62131 0.0542277 0.768725 0.141756 0.132204 -0.825059 3.25847 2998 00000000.png

2999 0.620732 0.0520738 0.769018 0.143497 0.12837 -0.824286 3.25843 2999 00000000.png

3000 0.620146 0.0498062 0.769297 0.145327 0.124641 -0.823501 3.2584 3000 00000000.png

3001 0.619614 0.0477651 0.769542 0.146973 0.120248 -0.822814 3.25837 3001 00000000.png

3002 0.619131 0.0459277 0.769758 0.148454 0.11532 -0.82222 3.25835 3002 00000000.png

3003 0.618694 0.0442739 0.769949 0.149786 0.10987 -0.821707 3.25833 3003 00000000.png

3004 0.618298 0.0427852 0.770118 0.150983 0.103953 -0.821267 3.25831 3004 00000000.png

3005 0.617939 0.0414453 0.770267 0.152061 0.0976152 -0.820892 3.2583 3005 00000000.png

3006 0.617614 0.0402393 0.770399 0.153031 0.0908999 -0.820575 3.25829 3006 00000000.png

3007 0.617321 0.0391537 0.770516 0.153903 0.0838633 -0.82031 3.25828 3007 00000000.png

3008 0.617056 0.0381767 0.770621 0.154687 0.0765472 -0.820089 3.25827 3008 00000000.png

3009 0.616817 0.0372973 0.770713 0.155393 0.0689759 -0.819909 3.25827 3009 00000000.png

3010 0.616251 0.0365792 0.771075 0.156015 0.0640773 -0.819789 3.2582 3010 00000000.png

3011 0.615419 0.0360002 0.771655 0.156563 0.0614266 -0.819715 3.25809 3011 00000000.png

3012 0.61433 0.0355501 0.772446 0.157042 0.0608988 -0.819674 3.25794 3012 00000000.png

3013 0.613012 0.0352154 0.773422 0.15746 0.062262 -0.819658 3.25774 3013 00000000.png

3014 0.611479 0.0349863 0.774572 0.157822 0.065377 -0.819661 3.2575 3014 00000000.png

3015 0.609761 0.0348497 0.775867 0.158135 0.0700025 -0.819676 3.25722 3015 00000000.png

3016 0.607871 0.0347977 0.777297 0.158401 0.0760236 -0.819699 3.25688 3016 00000000.png

3017 0.605824 0.0348218 0.778847 0.158627 0.0832995 -0.819728 3.25647 3017 00000000.png

3018 0.603653 0.0349107 0.780488 0.158816 0.0916085 -0.819759 3.25601 3018 00000000.png

3019 0.601347 0.0350619 0.782228 0.15897 0.100958 -0.819791 3.25546 3019 00000000.png

3020 0.598923 0.0352688 0.784051 0.159094 0.11123 -0.819824 3.25482 3020 00000000.png

3021 0.596392 0.0355253 0.785947 0.159189 0.122321 -0.819855 3.25409 3021 00000000.png

3022 0.593771 0.0358248 0.787901 0.159259 0.134105 -0.819885 3.25325 3022 00000000.png

3023 0.591065 0.0361636 0.789909 0.159306 0.14653 -0.819913 3.25232 3023 00000000.png

3024 0.588624 0.0364681 0.791707 0.159347 0.156685 -0.819933 3.2514 3024 00000000.png

3025 0.586423 0.0367419 0.793319 0.159382 0.164793 -0.819946 3.25053 3025 00000000.png

3026 0.584438 0.0369881 0.794766 0.159412 0.171136 -0.819956 3.24971 3026 00000000.png

3027 0.582648 0.0372094 0.796063 0.159439 0.17585 -0.819963 3.24895 3027 00000000.png

3028 0.581035 0.0374085 0.797227 0.159462 0.179061 -0.819968 3.24824 3028 00000000.png

3029 0.579581 0.0375875 0.798272 0.159483 0.180979 -0.819971 3.2476 3029 00000000.png

3030 0.578271 0.0377485 0.79921 0.159501 0.181678 -0.819974 3.24702 3030 00000000.png

3031 0.576753 0.0379609 0.800296 0.159501 0.184076 -0.819979 3.24634 3031 00000000.png

3032 0.575028 0.0382233 0.801528 0.159484 0.188108 -0.819987 3.24556 3032 00000000.png

3033 0.573105 0.0385326 0.802895 0.159451 0.193657 -0.819995 3.24466 3033 00000000.png

3034 0.571026 0.0388796 0.804368 0.159404 0.200454 -0.820004 3.24366 3034 00000000.png

3035 0.568807 0.0392599 0.805932 0.159344 0.208358 -0.820013 3.24256 3035 00000000.png

3036 0.566465 0.0396696 0.807574 0.159272 0.217244 -0.820022 3.24135 3036 00000000.png

3037 0.563981 0.0401111 0.809305 0.159188 0.227155 -0.82003 3.24001 3037 00000000.png

3038 0.561393 0.0405767 0.811098 0.159095 0.237871 -0.820038 3.23855 3038 00000000.png

3039 0.558689 0.0410679 0.812959 0.15899 0.249412 -0.820046 3.23696 3039 00000000.png

3040 0.555909 0.0415761 0.814858 0.158877 0.261538 -0.820052 3.23524 3040 00000000.png

3041 0.553045 0.0421025 0.816801 0.158756 0.274268 -0.820059 3.23339 3041 00000000.png

3042 0.55011 0.0426441 0.818778 0.158627 0.287508 -0.820065 3.23141 3042 00000000.png

3043 0.547079 0.0432053 0.820804 0.158489 0.301362 -0.82007 3.22927 3043 00000000.png

3044 0.544004 0.0437754 0.822843 0.158345 0.31554 -0.820075 3.22699 3044 00000000.png

3045 0.540879 0.0443552 0.824898 0.158195 0.330056 -0.820079 3.22458 3045 00000000.png

3046 0.537708 0.044944 0.826966 0.158039 0.344877 -0.820083 3.22203 3046 00000000.png

3047 0.534847 0.0454734 0.828818 0.157896 0.357198 -0.820086 3.21964 3047 00000000.png

3048 0.532267 0.0459493 0.830476 0.157766 0.367273 -0.820088 3.21742 3048 00000000.png

3049 0.529941 0.0463773 0.831961 0.157648 0.375308 -0.820089 3.21537 3049 00000000.png

3050 0.527843 0.0467622 0.833292 0.157541 0.381529 -0.82009 3.21348 3050 00000000.png

3051 0.525953 0.0471083 0.834486 0.157443 0.386101 -0.820091 3.21176 3051 00000000.png

3052 0.524249 0.0474196 0.835556 0.157354 0.389247 -0.820092 3.2102 3052 00000000.png

3053 0.522713 0.0476996 0.836517 0.157274 0.391021 -0.820093 3.20879 3053 00000000.png

3054 0.52133 0.0479515 0.837379 0.157202 0.391638 -0.820093 3.20751 3054 00000000.png

3055 0.520084 0.048178 0.838153 0.157136 0.391212 -0.820094 3.20636 3055 00000000.png

3056 0.518961 0.0483819 0.838847 0.157076 0.389774 -0.820094 3.20532 3056 00000000.png

3057 0.517886 0.0482154 0.839492 0.157233 0.388208 -0.819745 3.2044 3057 00000000.png

3058 0.516846 0.0476861 0.840094 0.157602 0.386504 -0.819057 3.20359 3058 00000000.png

3059 0.515844 0.0468582 0.840654 0.158146 0.384695 -0.818099 3.20287 3059 00000000.png

3060 0.514872 0.0457446 0.841177 0.158857 0.382777 -0.816885 3.20223 3060 00000000.png

3061 0.513927 0.0443704 0.841665 0.159719 0.380757 -0.815444 3.20166 3061 00000000.png

3062 0.513002 0.0427573 0.842122 0.160721 0.378639 -0.8138 3.20115 3062 00000000.png

3063 0.512099 0.040941 0.842548 0.16184 0.376439 -0.811989 3.20071 3063 00000000.png

3064 0.511283 0.0393061 0.842927 0.162847 0.373436 -0.81037 3.20031 3064 00000000.png

3065 0.510547 0.0378346 0.843265 0.163752 0.36976 -0.808926 3.19996 3065 00000000.png

3066 0.509884 0.0365102 0.843566 0.164566 0.365428 -0.807638 3.19964 3066 00000000.png

3067 0.509285 0.035318 0.843835 0.165299 0.360516 -0.806493 3.19936 3067 00000000.png

3068 0.508745 0.034245 0.844076 0.165958 0.355115 -0.805477 3.19911 3068 00000000.png

3069 0.508258 0.0332793 0.844291 0.166551 0.349233 -0.804576 3.19889 3069 00000000.png

3070 0.507819 0.0324101 0.844483 0.167084 0.342938 -0.803778 3.1987 3070 00000000.png

3071 0.50705 0.0317038 0.844879 0.167553 0.339085 -0.803097 3.19822 3071 00000000.png

3072 0.50599 0.0311427 0.845454 0.167964 0.337397 -0.802514 3.1975 3072 00000000.png

3073 0.504666 0.0307128 0.846189 0.168323 0.337671 -0.802011 3.19656 3073 00000000.png

3074 0.503109 0.0303996 0.847065 0.168635 0.339672 -0.801578 3.19541 3074 00000000.png

3075 0.501343 0.0301913 0.848065 0.168905 0.343227 -0.801202 3.19409 3075 00000000.png

3076 0.499375 0.0300798 0.849183 0.169136 0.348235 -0.800874 3.19257 3076 00000000.png

3077 0.497227 0.0300552 0.850405 0.169331 0.354544 -0.800588 3.19087 3077 00000000.png

3078 0.494922 0.0301071 0.851714 0.169494 0.361984 -0.800338 3.189 3078 00000000.png

3079 0.492475 0.0302278 0.8531 0.169629 0.370438 -0.800117 3.18697 3079 00000000.png

3080 0.489888 0.0304132 0.854561 0.169736 0.379865 -0.799922 3.18476 3080 00000000.png

3081 0.487192 0.0306523 0.856076 0.16982 0.390066 -0.799749 3.18239 3081 00000000.png

3082 0.484762 0.0308674 0.857432 0.169894 0.398218 -0.799588 3.18021 3082 00000000.png

3083 0.482572 0.0310607 0.858646 0.169959 0.404516 -0.799439 3.17821 3083 00000000.png

3084 0.480598 0.0312345 0.859735 0.170017 0.409214 -0.799302 3.17639 3084 00000000.png

3085 0.478819 0.0313908 0.860711 0.170068 0.412429 -0.799177 3.17474 3085 00000000.png

3086 0.477217 0.0315313 0.861587 0.170114 0.414316 -0.799063 3.17324 3086 00000000.png

3087 0.475773 0.0316577 0.862372 0.170154 0.414993 -0.79896 3.17188 3087 00000000.png

3088 0.474473 0.0317714 0.863077 0.17019 0.414622 -0.798868 3.17066 3088 00000000.png

3089 0.473302 0.0318737 0.863709 0.170222 0.413304 -0.798785 3.16957 3089 00000000.png

3090 0.472247 0.0319657 0.864277 0.170251 0.411113 -0.798711 3.16858 3090 00000000.png

3091 0.471297 0.0320484 0.864788 0.170277 0.408123 -0.798644 3.16771 3091 00000000.png

3092 0.470442 0.0321229 0.865246 0.170299 0.404427 -0.798585 3.16692 3092 00000000.png

3093 0.469671 0.0321898 0.865658 0.17032 0.40009 -0.798533 3.16623 3093 00000000.png

3094 0.468978 0.0322501 0.866028 0.170338 0.395228 -0.798487 3.1656 3094 00000000.png

3095 0.468354 0.0323043 0.86636 0.170355 0.38983 -0.798446 3.16505 3095 00000000.png

3096 0.467791 0.0323531 0.866659 0.170369 0.383977 -0.79841 3.16456 3096 00000000.png

3097 0.467285 0.032397 0.866928 0.170382 0.377668 -0.798379 3.16413 3097 00000000.png

3098 0.46683 0.0324364 0.86717 0.170394 0.371027 -0.798351 3.16375 3098 00000000.png

3099 0.46642 0.032472 0.867387 0.170405 0.364014 -0.798326 3.16341 3099 00000000.png

3100 0.46605 0.032504 0.867582 0.170414 0.356745 -0.798305 3.16311 3100 00000000.png

3101 0.465718 0.0325327 0.867758 0.170423 0.349199 -0.798287 3.16284 3101 00000000.png

3102 0.465419 0.0325586 0.867916 0.17043 0.341415 -0.798271 3.16261 3102 00000000.png

3103 0.465149 0.0325819 0.868058 0.170437 0.33337 -0.798257 3.16241 3103 00000000.png

3104 0.464907 0.0326029 0.868186 0.170443 0.325169 -0.798245 3.16223 3104 00000000.png

3105 0.464689 0.0326217 0.868301 0.170449 0.316783 -0.798235 3.16207 3105 00000000.png

3106 0.464492 0.0326387 0.868405 0.170454 0.308234 -0.798226 3.16193 3106 00000000.png

3107 0.464316 0.032654 0.868498 0.170458 0.299515 -0.798218 3.16181 3107 00000000.png

3108 0.464156 0.0326678 0.868582 0.170462 0.290688 -0.798211 3.16171 3108 00000000.png

3109 0.464013 0.0326801 0.868657 0.170466 0.28174 -0.798206 3.16162 3109 00000000.png

3110 0.463884 0.0326913 0.868725 0.170469 0.272692 -0.798201 3.16154 3110 00000000.png

3111 0.463768 0.0327013 0.868786 0.170472 0.26355 -0.798197 3.16147 3111 00000000.png

3112 0.463664 0.0327103 0.868841 0.170475 0.254336 -0.798194 3.16141 3112 00000000.png

3113 0.46357 0.0327184 0.86889 0.170477 0.245027 -0.798191 3.16135 3113 00000000.png

3114 0.463485 0.0327257 0.868935 0.170479 0.23563 -0.798189 3.16131 3114 00000000.png

3115 0.463409 0.0327323 0.868975 0.170481 0.22618 -0.798187 3.16127 3115 00000000.png

3116 0.463265 0.0323564 0.869025 0.170686 0.217369 -0.797993 3.16123 3116 00000000.png

3117 0.46306 0.0316325 0.869084 0.171075 0.209131 -0.797639 3.16121 3117 00000000.png

3118 0.462804 0.030618 0.86915 0.171619 0.201424 -0.797163 3.16118 3118 00000000.png

3119 0.462498 0.029326 0.869221 0.172309 0.194183 -0.796582 3.16116 3119 00000000.png

3120 0.462143 0.027771 0.869296 0.173139 0.18735 -0.795908 3.16114 3120 00000000.png

3121 0.461823 0.0263715 0.869361 0.173884 0.18023 -0.795324 3.16113 3121 00000000.png

3122 0.461533 0.0251118 0.869417 0.174555 0.1728 -0.79482 3.16112 3122 00000000.png

3123 0.461272 0.0239781 0.869467 0.175159 0.165118 -0.794386 3.1611 3123 00000000.png

3124 0.461036 0.0229577 0.86951 0.175702 0.157194 -0.794014 3.1611 3124 00000000.png

3125 0.460823 0.0220393 0.869548 0.17619 0.149052 -0.793696 3.16109 3125 00000000.png

3126 0.460631 0.0212127 0.869581 0.176629 0.140733 -0.793426 3.16108 3126 00000000.png

3127 0.460458 0.0204688 0.86961 0.177025 0.132259 -0.793197 3.16107 3127 00000000.png

3128 0.460302 0.0197993 0.869636 0.17738 0.12362 -0.793004 3.16107 3128 00000000.png

3129 0.460161 0.0191967 0.869658 0.1777 0.114855 -0.792843 3.16107 3129 00000000.png

3130 0.460034 0.0186543 0.869678 0.177988 0.105971 -0.792708 3.16106 3130 00000000.png

3131 0.45992 0.0181662 0.869696 0.178247 0.0969959 -0.792598 3.16106 3131 00000000.png

3132 0.459817 0.0177269 0.869712 0.17848 0.0879144 -0.792508 3.16106 3132 00000000.png

3133 0.459724 0.0173315 0.869726 0.17869 0.0787207 -0.792435 3.16106 3133 00000000.png

3134 0.45964 0.0169756 0.869738 0.178879 0.0694581 -0.792377 3.16105 3134 00000000.png

3135 0.45918 0.0167353 0.869952 0.179043 0.0629057 -0.792341 3.161 3135 00000000.png

3136 0.458394 0.016596 0.87034 0.179184 0.0587272 -0.792321 3.1609 3136 00000000.png

3137 0.457303 0.0165503 0.87089 0.179305 0.0567461 -0.792313 3.16077 3137 00000000.png

3138 0.455944 0.0165869 0.87158 0.179407 0.0566975 -0.792315 3.16061 3138 00000000.png

3139 0.454338 0.0166991 0.872399 0.179492 0.0584227 -0.792322 3.16041 3139 00000000.png

3140 0.452509 0.0168788 0.873331 0.179562 0.0617325 -0.792333 3.16017 3140 00000000.png

3141 0.450483 0.0171187 0.874362 0.179617 0.0664588 -0.792347 3.1599 3141 00000000.png

3142 0.448268 0.0174149 0.875486 0.179659 0.0725074 -0.792363 3.15956 3142 00000000.png

3143 0.44589 0.0177599 0.876686 0.179688 0.0797014 -0.792379 3.15917 3143 00000000.png

3144 0.443362 0.0181492 0.877955 0.179706 0.0879393 -0.792396 3.15871 3144 00000000.png

3145 0.4407 0.0185784 0.879284 0.179714 0.0971131 -0.792412 3.15818 3145 00000000.png

3146 0.437926 0.0190411 0.88066 0.179711 0.107078 -0.792428 3.15756 3146 00000000.png

3147 0.43503 0.0195383 0.882086 0.179699 0.117854 -0.792442 3.15685 3147 00000000.png

3148 0.432044 0.0200621 0.883545 0.179678 0.129254 -0.792456 3.15604 3148 00000000.png

3149 0.428961 0.0206128 0.885039 0.179649 0.141289 -0.792469 3.15513 3149 00000000.png

3150 0.426183 0.0211083 0.886374 0.179621 0.151123 -0.792478 3.15424 3150 00000000.png

3151 0.423678 0.0215541 0.887569 0.179594 0.158965 -0.792486 3.15339 3151 00000000.png

3152 0.421421 0.0219552 0.888638 0.179568 0.16504 -0.792492 3.15259 3152 00000000.png

3153 0.419388 0.022316 0.889595 0.179545 0.169495 -0.792497 3.15185 3153 00000000.png

3154 0.417556 0.0226406 0.890453 0.179522 0.172511 -0.792501 3.15116 3154 00000000.png

3155 0.415905 0.0229327 0.891221 0.179502 0.17421 -0.792505 3.15053 3155 00000000.png

3156 0.414419 0.0231955 0.891911 0.179483 0.174751 -0.792507 3.14997 3156 00000000.png

3157 0.41308 0.023432 0.892529 0.179465 0.174221 -0.79251 3.14946 3157 00000000.png

3158 0.411874 0.0236448 0.893084 0.179449 0.172729 -0.792512 3.149 3158 00000000.png

3159 0.410789 0.0238363 0.893581 0.179434 0.170368 -0.792515 3.14859 3159 00000000.png

3160 0.409439 0.0240832 0.894199 0.17941 0.169908 -0.792517 3.14809 3160 00000000.png

3161 0.407816 0.0243873 0.894939 0.179378 0.171319 -0.79252 3.14749 3161 00000000.png

3162 0.405979 0.0247358 0.895772 0.179338 0.174258 -0.792524 3.1468 3162 00000000.png

3163 0.403931 0.0251282 0.896695 0.17929 0.178661 -0.792527 3.14602 3163 00000000.png

3164 0.401696 0.0255592 0.897698 0.179235 0.184358 -0.792531 3.14514 3164 00000000.png

3165 0.399276 0.0260279 0.898776 0.179174 0.191288 -0.792534 3.14415 3165 00000000.png

3166 0.396717 0.0265251 0.899907 0.179106 0.199204 -0.792537 3.14306 3166 00000000.png

3167 0.394005 0.0270529 0.901097 0.179031 0.208122 -0.79254 3.14187 3167 00000000.png

3168 0.391161 0.0276073 0.902335 0.178951 0.217915 -0.792543 3.14055 3168 00000000.png

3169 0.38822 0.0281808 0.903603 0.178865 0.228389 -0.792545 3.13913 3169 00000000.png

3170 0.385181 0.0287735 0.904902 0.178774 0.239523 -0.792548 3.13759 3170 00000000.png

3171 0.382026 0.0293888 0.906238 0.178677 0.251364 -0.79255 3.13591 3171 00000000.png

3172 0.378803 0.0300169 0.907589 0.178575 0.263676 -0.792552 3.13412 3172 00000000.png

3173 0.375486 0.0306628 0.908966 0.178467 0.276549 -0.792554 3.13218 3173 00000000.png

3174 0.372107 0.0313201 0.910354 0.178355 0.289823 -0.792555 3.13011 3174 00000000.png

3175 0.368665 0.0319888 0.911753 0.178238 0.303481 -0.792557 3.12791 3175 00000000.png

3176 0.365174 0.0326663 0.913157 0.178117 0.317451 -0.792558 3.12557 3176 00000000.png

3177 0.361598 0.0333591 0.914578 0.17799 0.331866 -0.792559 3.12307 3177 00000000.png

3178 0.357962 0.0340622 0.916007 0.177858 0.346603 -0.79256 3.1204 3178 00000000.png

3179 0.354317 0.034766 0.917423 0.177723 0.361435 -0.792561 3.11763 3179 00000000.png

3180 0.35062 0.0354784 0.918842 0.177583 0.37653 -0.792562 3.1147 3180 00000000.png

3181 0.3469 0.0361941 0.920253 0.17744 0.391758 -0.792563 3.11163 3181 00000000.png

3182 0.343137 0.0369164 0.921662 0.177292 0.407188 -0.792563 3.10841 3182 00000000.png

3183 0.339349 0.0376421 0.923064 0.17714 0.422739 -0.792564 3.10504 3183 00000000.png

3184 0.335541 0.0383702 0.924455 0.176984 0.438382 -0.792565 3.10153 3184 00000000.png

